point_index,coord_point_id,grid_x,grid_y,easting_m,northing_m,longitude,latitude
4027,utm50n_500m_x1064_y-8476,1064,-8476,532249.999999999884,4238250.000000000000,117.368788467674,38.291746305647
4028,utm50n_500m_x1064_y-8477,1064,-8477,532249.999999999534,4238750.000000000000,117.368811275095,38.296252435971
4029,utm50n_500m_x1064_y-8478,1064,-8478,532250.000000001048,4239250.000000000000,117.368834087610,38.300758562813
4030,utm50n_500m_x1064_y-8479,1064,-8479,532249.999999999534,4239750.000000000000,117.368856905218,38.305264686172
4031,utm50n_500m_x1064_y-8480,1064,-8480,532249.999999999185,4240250.000000000000,117.368879727923,38.309770806049
4032,utm50n_500m_x1064_y-8481,1064,-8481,532249.999999999884,4240750.000000000931,117.368902555724,38.314276922444
4033,utm50n_500m_x1064_y-8482,1064,-8482,532250.000000001048,4241250.000000000000,117.368925388624,38.318783035356
4034,utm50n_500m_x1064_y-8483,1064,-8483,532250.000000000233,4241750.000000000000,117.368948226623,38.323289144786
4035,utm50n_500m_x1064_y-8484,1064,-8484,532249.999999999302,4242249.999999999069,117.368971069723,38.327795250732
4036,utm50n_500m_x1064_y-8485,1064,-8485,532249.999999999884,4242749.999999999069,117.368993917924,38.332301353195
4037,utm50n_500m_x1064_y-8486,1064,-8486,532249.999999999302,4243250.000000000931,117.369016771228,38.336807452176
4038,utm50n_500m_x1064_y-8487,1064,-8487,532249.999999999302,4243750.000000000000,117.369039629637,38.341313547673
4039,utm50n_500m_x1064_y-8488,1064,-8488,532249.999999999185,4244250.000000000000,117.369062493151,38.345819639686
4040,utm50n_500m_x1064_y-8489,1064,-8489,532250.000000000698,4244749.999999999069,117.369085361772,38.350325728216
4041,utm50n_500m_x1064_y-8490,1064,-8490,532250.000000000931,4245249.999999999069,117.369108235501,38.354831813263
4042,utm50n_500m_x1064_y-8491,1064,-8491,532249.999999999185,4245750.000000000000,117.369131114339,38.359337894826
4043,utm50n_500m_x1064_y-8492,1064,-8492,532249.999999999302,4246250.000000000000,117.369153998288,38.363843972904
4044,utm50n_500m_x1064_y-8493,1064,-8493,532250.000000000233,4246749.999999999069,117.369176887348,38.368350047499
4045,utm50n_500m_x1064_y-8494,1064,-8494,532249.999999999185,4247250.000000000000,117.369199781521,38.372856118609
4046,utm50n_500m_x1064_y-8495,1064,-8495,532249.999999999651,4247750.000000000000,117.369222680808,38.377362186236
4047,utm50n_500m_x1064_y-8496,1064,-8496,532250.000000000931,4248249.999999999069,117.369245585211,38.381868250377
4048,utm50n_500m_x1064_y-8497,1064,-8497,532249.999999999651,4248749.999999999069,117.369268494730,38.386374311035
4049,utm50n_500m_x1064_y-8498,1064,-8498,532249.999999999302,4249250.000000000931,117.369291409367,38.390880368207
4050,utm50n_500m_x1064_y-8499,1064,-8499,532249.999999999185,4249750.000000000000,117.369314329123,38.395386421895
4051,utm50n_500m_x1064_y-8500,1064,-8500,532250.000000000116,4250249.999999999069,117.369337253999,38.399892472097
4052,utm50n_500m_x1064_y-8501,1064,-8501,532249.999999999069,4250750.000000000000,117.369360183997,38.404398518815
4053,utm50n_500m_x1064_y-8502,1064,-8502,532249.999999999185,4251250.000000000931,117.369383119117,38.408904562048
4054,utm50n_500m_x1064_y-8503,1064,-8503,532249.999999999418,4251750.000000000931,117.369406059361,38.413410601795
4055,utm50n_500m_x1064_y-8504,1064,-8504,532250.000000000698,4252249.999999999069,117.369429004731,38.417916638056
4056,utm50n_500m_x1064_y-8505,1064,-8505,532249.999999999767,4252750.000000000931,117.369451955227,38.422422670833
4057,utm50n_500m_x1064_y-8506,1064,-8506,532249.999999999534,4253250.000000000000,117.369474910851,38.426928700123
4058,utm50n_500m_x1064_y-8507,1064,-8507,532250.000000001164,4253750.000000000000,117.369497871603,38.431434725927
4059,utm50n_500m_x1064_y-8508,1064,-8508,532250.000000000931,4254250.000000000000,117.369520837486,38.435940748246
4060,utm50n_500m_x1064_y-8509,1064,-8509,532249.999999999767,4254750.000000000931,117.369543808501,38.440446767079
4061,utm50n_500m_x1064_y-8510,1064,-8510,532250.000000000582,4255250.000000000000,117.369566784647,38.444952782425
4062,utm50n_500m_x1064_y-8511,1064,-8511,532249.999999999767,4255750.000000000000,117.369589765928,38.449458794285
4063,utm50n_500m_x1064_y-8512,1064,-8512,532250.000000000233,4256250.000000000000,117.369612752344,38.453964802658
4064,utm50n_500m_x1064_y-8513,1064,-8513,532250.000000000466,4256750.000000000000,117.369635743896,38.458470807545
4065,utm50n_500m_x1064_y-8514,1064,-8514,532250.000000001048,4257250.000000000000,117.369658740586,38.462976808945
4066,utm50n_500m_x1064_y-8515,1064,-8515,532250.000000000349,4257750.000000001863,117.369681742414,38.467482806859
4067,utm50n_500m_x1064_y-8516,1064,-8516,532249.999999999069,4258250.000000000000,117.369704749383,38.471988801285
4068,utm50n_500m_x1064_y-8517,1064,-8517,532249.999999999767,4258750.000000001863,117.369727761493,38.476494792224
4069,utm50n_500m_x1064_y-8518,1064,-8518,532250.000000000815,4259250.000000000000,117.369750778745,38.481000779676
4070,utm50n_500m_x1064_y-8519,1064,-8519,532250.000000000349,4259749.999999999069,117.369773801142,38.485506763641
4071,utm50n_500m_x1064_y-8520,1064,-8520,532250.000000001164,4260250.000000000000,117.369796828683,38.490012744118
4072,utm50n_500m_x1064_y-8521,1064,-8521,532249.999999998952,4260750.000000000000,117.369819861370,38.494518721107
4073,utm50n_500m_x1064_y-8522,1064,-8522,532250.000000000931,4261250.000000000000,117.369842899206,38.499024694609
4074,utm50n_500m_x1064_y-8523,1064,-8523,532250.000000000466,4261750.000000000000,117.369865942189,38.503530664623
4075,utm50n_500m_x1064_y-8524,1064,-8524,532250.000000000349,4262250.000000000000,117.369888990323,38.508036631149
4076,utm50n_500m_x1064_y-8525,1064,-8525,532250.000000000466,4262750.000000000000,117.369912043608,38.512542594186
4077,utm50n_500m_x1064_y-8526,1064,-8526,532250.000000001164,4263249.999999999069,117.369935102046,38.517048553736
4078,utm50n_500m_x1064_y-8527,1064,-8527,532250.000000000349,4263749.999999999069,117.369958165637,38.521554509797
4079,utm50n_500m_x1064_y-8528,1064,-8528,532250.000000000233,4264250.000000000931,117.369981234384,38.526060462370
4080,utm50n_500m_x1064_y-8529,1064,-8529,532250.000000000931,4264750.000000000931,117.370004308286,38.530566411454
4081,utm50n_500m_x1064_y-8530,1064,-8530,532250.000000000233,4265249.999999999069,117.370027387346,38.535072357049
4082,utm50n_500m_x1064_y-8531,1064,-8531,532250.000000000349,4265750.000000000000,117.370050471565,38.539578299156
4083,utm50n_500m_x1064_y-8532,1064,-8532,532250.000000001048,4266249.999999999069,117.370073560944,38.544084237773
4084,utm50n_500m_x1064_y-8533,1064,-8533,532250.000000000349,4266750.000000000000,117.370096655483,38.548590172901
4085,utm50n_500m_x1064_y-8534,1064,-8534,532250.000000000000,4267250.000000000000,117.370119755186,38.553096104541
4086,utm50n_500m_x1064_y-8535,1064,-8535,532249.999999999884,4267749.999999999069,117.370142860052,38.557602032690
4087,utm50n_500m_x1064_y-8536,1064,-8536,532249.999999999884,4268250.000000000000,117.370165970083,38.562107957350
4088,utm50n_500m_x1065_y-8453,1065,-8453,532750.000000000000,4226750.000000000931,117.373974728025,38.188086301888
4089,utm50n_500m_x1065_y-8454,1065,-8454,532750.000000001164,4227250.000000000000,117.373997770404,38.192592509362
4090,utm50n_500m_x1065_y-8455,1065,-8455,532750.000000000815,4227750.000000000000,117.374020817926,38.197098713356
4091,utm50n_500m_x1065_y-8456,1065,-8456,532750.000000000116,4228250.000000000000,117.374043870594,38.201604913871
4092,utm50n_500m_x1065_y-8457,1065,-8457,532750.000000000466,4228750.000000000000,117.374066928408,38.206111110907
4093,utm50n_500m_x1065_y-8458,1065,-8458,532750.000000000582,4229250.000000000931,117.374089991370,38.210617304462
4094,utm50n_500m_x1065_y-8459,1065,-8459,532749.999999999534,4229750.000000000931,117.374113059480,38.215123494538
4095,utm50n_500m_x1065_y-8460,1065,-8460,532750.000000000582,4230249.999999999069,117.374136132740,38.219629681133
4096,utm50n_500m_x1065_y-8461,1065,-8461,532750.000000000349,4230750.000000000931,117.374159211151,38.224135864248
4097,utm50n_500m_x1065_y-8462,1065,-8462,532749.999999999767,4231249.999999999069,117.374182294714,38.228642043883
4098,utm50n_500m_x1065_y-8463,1065,-8463,532749.999999999767,4231749.999999999069,117.374205383431,38.233148220037
4099,utm50n_500m_x1065_y-8464,1065,-8464,532749.999999999185,4232250.000000000000,117.374228477303,38.237654392711
4100,utm50n_500m_x1065_y-8465,1065,-8465,532750.000000001048,4232750.000000000931,117.374251576331,38.242160561904
4101,utm50n_500m_x1065_y-8466,1065,-8466,532749.999999999651,4233250.000000000000,117.374274680517,38.246666727616
4102,utm50n_500m_x1065_y-8467,1065,-8467,532750.000000000116,4233750.000000000931,117.374297789861,38.251172889847
4103,utm50n_500m_x1065_y-8468,1065,-8468,532750.000000001048,4234250.000000000931,117.374320904364,38.255679048596
4104,utm50n_500m_x1065_y-8469,1065,-8469,532750.000000000931,4234750.000000000000,117.374344024029,38.260185203865
4105,utm50n_500m_x1065_y-8470,1065,-8470,532750.000000000466,4235249.999999999069,117.374367148856,38.264691355652
4106,utm50n_500m_x1065_y-8471,1065,-8471,532750.000000000349,4235749.999999999069,117.374390278847,38.269197503957
4107,utm50n_500m_x1065_y-8472,1065,-8472,532749.999999999069,4236250.000000000000,117.374413414002,38.273703648781
4108,utm50n_500m_x1065_y-8473,1065,-8473,532749.999999999185,4236750.000000000000,117.374436554323,38.278209790123
4109,utm50n_500m_x1065_y-8474,1065,-8474,532749.999999999185,4237250.000000000000,117.374459699812,38.282715927983
4110,utm50n_500m_x1065_y-8475,1065,-8475,532749.999999999534,4237750.000000000931,117.374482850469,38.287222062361
4111,utm50n_500m_x1065_y-8476,1065,-8476,532750.000000000698,4238249.999999999069,117.374506006295,38.291728193257
4112,utm50n_500m_x1065_y-8477,1065,-8477,532750.000000000815,4238749.999999999069,117.374529167293,38.296234320671
4113,utm50n_500m_x1065_y-8478,1065,-8478,532750.000000000349,4239250.000000000000,117.374552333463,38.300740444602
4114,utm50n_500m_x1065_y-8479,1065,-8479,532749.999999999534,4239750.000000000000,117.374575504806,38.305246565050
4115,utm50n_500m_x1065_y-8480,1065,-8480,532750.000000001048,4240250.000000001863,117.374598681324,38.309752682016
4116,utm50n_500m_x1065_y-8481,1065,-8481,532750.000000000582,4240750.000000000931,117.374621863018,38.314258795499
4117,utm50n_500m_x1065_y-8482,1065,-8482,532750.000000000698,4241249.999999999069,117.374645049889,38.318764905498
4118,utm50n_500m_x1065_y-8483,1065,-8483,532749.999999999302,4241749.999999999069,117.374668241939,38.323271012015
4119,utm50n_500m_x1065_y-8484,1065,-8484,532750.000000000931,4242249.999999999069,117.374691439168,38.327777115049
4120,utm50n_500m_x1065_y-8485,1065,-8485,532749.999999999069,4242750.000000000000,117.374714641578,38.332283214599
4121,utm50n_500m_x1065_y-8486,1065,-8486,532750.000000000466,4243250.000000000000,117.374737849170,38.336789310665
4122,utm50n_500m_x1065_y-8487,1065,-8487,532750.000000000815,4243750.000000000000,117.374761061946,38.341295403248
4123,utm50n_500m_x1065_y-8488,1065,-8488,532749.999999999884,4244250.000000000000,117.374784279906,38.345801492348
4124,utm50n_500m_x1065_y-8489,1065,-8489,532749.999999999884,4244750.000000000000,117.374807503052,38.350307577963
4125,utm50n_500m_x1065_y-8490,1065,-8490,532750.000000000931,4245250.000000000000,117.374830731386,38.354813660094
4126,utm50n_500m_x1065_y-8491,1065,-8491,532750.000000000466,4245750.000000000000,117.374853964907,38.359319738741
4127,utm50n_500m_x1065_y-8492,1065,-8492,532750.000000000582,4246250.000000000000,117.374877203619,38.363825813904
4128,utm50n_500m_x1065_y-8493,1065,-8493,532750.000000001164,4246750.000000000000,117.374900447521,38.368331885583
4129,utm50n_500m_x1065_y-8494,1065,-8494,532749.999999999651,4247250.000000000000,117.374923696615,38.372837953777
4130,utm50n_500m_x1065_y-8495,1065,-8495,532750.000000000233,4247750.000000000931,117.374946950903,38.377344018486
4131,utm50n_500m_x1065_y-8496,1065,-8496,532750.000000000349,4248250.000000000000,117.374970210385,38.381850079711
4132,utm50n_500m_x1065_y-8497,1065,-8497,532749.999999999651,4248750.000000000000,117.374993475064,38.386356137450
4133,utm50n_500m_x1065_y-8498,1065,-8498,532750.000000000000,4249249.999999999069,117.375016744939,38.390862191705
4134,utm50n_500m_x1065_y-8499,1065,-8499,532750.000000000815,4249750.000000000000,117.375040020013,38.395368242474
4135,utm50n_500m_x1065_y-8500,1065,-8500,532749.999999999534,4250250.000000000000,117.375063300287,38.399874289758
4136,utm50n_500m_x1065_y-8501,1065,-8501,532750.000000000000,4250750.000000000931,117.375086585761,38.404380333557
4137,utm50n_500m_x1065_y-8502,1065,-8502,532749.999999999534,4251250.000000000000,117.375109876437,38.408886373870
4138,utm50n_500m_x1065_y-8503,1065,-8503,532749.999999999534,4251750.000000000931,117.375133172317,38.413392410697
4139,utm50n_500m_x1065_y-8504,1065,-8504,532749.999999999651,4252250.000000000000,117.375156473402,38.417898444039
4140,utm50n_500m_x1065_y-8505,1065,-8505,532750.000000001164,4252749.999999999069,117.375179779693,38.422404473895
4141,utm50n_500m_x1065_y-8506,1065,-8506,532749.999999998952,4253250.000000000000,117.375203091190,38.426910500264
4142,utm50n_500m_x1065_y-8507,1065,-8507,532749.999999999069,4253750.000000000931,117.375226407896,38.431416523148
4143,utm50n_500m_x1065_y-8508,1065,-8508,532750.000000000698,4254250.000000000000,117.375249729812,38.435922542545
4144,utm50n_500m_x1065_y-8509,1065,-8509,532750.000000000582,4254750.000000000000,117.375273056939,38.440428558455
4145,utm50n_500m_x1065_y-8510,1065,-8510,532750.000000000233,4255250.000000000931,117.375296389278,38.444934570879
4146,utm50n_500m_x1065_y-8511,1065,-8511,532750.000000000931,4255750.000000000931,117.375319726830,38.449440579817
4147,utm50n_500m_x1065_y-8512,1065,-8512,532749.999999999534,4256250.000000000000,117.375343069597,38.453946585267
4148,utm50n_500m_x1065_y-8513,1065,-8513,532749.999999999302,4256750.000000000000,117.375366417580,38.458452587231
4149,utm50n_500m_x1065_y-8514,1065,-8514,532749.999999999418,4257250.000000000000,117.375389770781,38.462958585707
4150,utm50n_500m_x1065_y-8515,1065,-8515,532750.000000000815,4257750.000000000000,117.375413129199,38.467464580696
4151,utm50n_500m_x1065_y-8516,1065,-8516,532750.000000000349,4258250.000000000931,117.375436492838,38.471970572198
4152,utm50n_500m_x1065_y-8517,1065,-8517,532750.000000001164,4258750.000000001863,117.375459861697,38.476476560213
4153,utm50n_500m_x1065_y-8518,1065,-8518,532749.999999999884,4259250.000000000000,117.375483235779,38.480982544740
4154,utm50n_500m_x1065_y-8519,1065,-8519,532749.999999999767,4259749.999999999069,117.375506615084,38.485488525779
4155,utm50n_500m_x1065_y-8520,1065,-8520,532749.999999999534,4260250.000000000000,117.375529999615,38.489994503330
4156,utm50n_500m_x1065_y-8521,1065,-8521,532750.000000000000,4260750.000000000000,117.375553389371,38.494500477393
4157,utm50n_500m_x1065_y-8522,1065,-8522,532749.999999999884,4261250.000000000000,117.375576784354,38.499006447969
4158,utm50n_500m_x1065_y-8523,1065,-8523,532750.000000000000,4261750.000000000000,117.375600184566,38.503512415056
4159,utm50n_500m_x1065_y-8524,1065,-8524,532750.000000001048,4262249.999999999069,117.375623590008,38.508018378654
4160,utm50n_500m_x1065_y-8525,1065,-8525,532749.999999999418,4262749.999999999069,117.375647000681,38.512524338764
4161,utm50n_500m_x1065_y-8526,1065,-8526,532750.000000000349,4263250.000000000000,117.375670416586,38.517030295386
4162,utm50n_500m_x1065_y-8527,1065,-8527,532749.999999999767,4263749.999999999069,117.375693837725,38.521536248519
4163,utm50n_500m_x1065_y-8528,1065,-8528,532750.000000000815,4264250.000000000931,117.375717264099,38.526042198163
4164,utm50n_500m_x1065_y-8529,1065,-8529,532749.999999999534,4264750.000000000000,117.375740695709,38.530548144318
4165,utm50n_500m_x1065_y-8530,1065,-8530,532750.000000000815,4265249.999999999069,117.375764132557,38.535054086984
4166,utm50n_500m_x1065_y-8531,1065,-8531,532750.000000000815,4265750.000000000000,117.375787574643,38.539560026160
4167,utm50n_500m_x1065_y-8532,1065,-8532,532750.000000000000,4266250.000000000931,117.375811021969,38.544065961848
4168,utm50n_500m_x1065_y-8533,1065,-8533,532750.000000001048,4266749.999999999069,117.375834474536,38.548571894045
4169,utm50n_500m_x1065_y-8534,1065,-8534,532749.999999999767,4267249.999999999069,117.375857932346,38.553077822754
4170,utm50n_500m_x1065_y-8535,1065,-8535,532750.000000001164,4267749.999999999069,117.375881395400,38.557583747972
4171,utm50n_500m_x1065_y-8536,1065,-8536,532750.000000000815,4268250.000000000931,117.375904863698,38.562089669701
4172,utm50n_500m_x1065_y-8537,1065,-8537,532749.999999999302,4268750.000000000931,117.375928337243,38.566595587939
4173,utm50n_500m_x1066_y-8455,1066,-8455,533250.000000000931,4227750.000000000000,117.379730944501,38.197080384309
4174,utm50n_500m_x1066_y-8456,1066,-8456,533250.000000000000,4228250.000000000000,117.379754349091,38.201586581876
4175,utm50n_500m_x1066_y-8460,1066,-8460,533250.000000000116,4230249.999999999069,117.379848019708,38.219611337343
4176,utm50n_500m_x1066_y-8461,1066,-8461,533250.000000000582,4230750.000000000931,117.379871450434,38.224117517509
4177,utm50n_500m_x1066_y-8462,1066,-8462,533250.000000000349,4231249.999999999069,117.379894886391,38.228623694194
4178,utm50n_500m_x1066_y-8463,1066,-8463,533250.000000001164,4231750.000000000931,117.379918327580,38.233129867398
4179,utm50n_500m_x1066_y-8464,1066,-8464,533249.999999999767,4232250.000000000000,117.379941774002,38.237636037121
4180,utm50n_500m_x1066_y-8465,1066,-8465,533250.000000000233,4232749.999999999069,117.379965225659,38.242142203363
4181,utm50n_500m_x1066_y-8466,1066,-8466,533249.999999999185,4233250.000000000931,117.379988682553,38.246648366123
4182,utm50n_500m_x1066_y-8467,1066,-8467,533250.000000000466,4233749.999999999069,117.380012144684,38.251154525403
4183,utm50n_500m_x1066_y-8468,1066,-8468,533250.000000000931,4234250.000000000000,117.380035612053,38.255660681200
4184,utm50n_500m_x1066_y-8469,1066,-8469,533249.999999999651,4234750.000000000000,117.380059084662,38.260166833517
4185,utm50n_500m_x1066_y-8470,1066,-8470,533250.000000000000,4235250.000000000000,117.380082562512,38.264672982351
4186,utm50n_500m_x1066_y-8471,1066,-8471,533250.000000001164,4235750.000000000000,117.380106045604,38.269179127703
4187,utm50n_500m_x1066_y-8472,1066,-8472,533249.999999999767,4236250.000000000931,117.380129533940,38.273685269574
4188,utm50n_500m_x1066_y-8473,1066,-8473,533249.999999999185,4236750.000000000931,117.380153027521,38.278191407962
4189,utm50n_500m_x1066_y-8474,1066,-8474,533250.000000000698,4237250.000000000000,117.380176526348,38.282697542868
4190,utm50n_500m_x1066_y-8475,1066,-8475,533250.000000000698,4237750.000000000000,117.380200030423,38.287203674291
4191,utm50n_500m_x1066_y-8476,1066,-8476,533250.000000000233,4238250.000000000000,117.380223539746,38.291709802232
4192,utm50n_500m_x1066_y-8477,1066,-8477,533250.000000000349,4238750.000000000931,117.380247054319,38.296215926690
4193,utm50n_500m_x1066_y-8478,1066,-8478,533249.999999999884,4239250.000000000000,117.380270574143,38.300722047666
4194,utm50n_500m_x1066_y-8479,1066,-8479,533249.999999999534,4239750.000000000000,117.380294099219,38.305228165158
4195,utm50n_500m_x1066_y-8480,1066,-8480,533250.000000000349,4240250.000000000000,117.380317629549,38.309734279168
4196,utm50n_500m_x1066_y-8481,1066,-8481,533250.000000000931,4240750.000000000931,117.380341165135,38.314240389694
4197,utm50n_500m_x1066_y-8482,1066,-8482,533249.999999999651,4241250.000000000931,117.380364705976,38.318746496737
4198,utm50n_500m_x1066_y-8483,1066,-8483,533249.999999999651,4241750.000000000000,117.380388252075,38.323252600296
4199,utm50n_500m_x1066_y-8484,1066,-8484,533249.999999999418,4242250.000000000931,117.380411803432,38.327758700372
4200,utm50n_500m_x1066_y-8485,1066,-8485,533249.999999999534,4242750.000000000000,117.380435360050,38.332264796964
4201,utm50n_500m_x1066_y-8486,1066,-8486,533250.000000000698,4243249.999999999069,117.380458921929,38.336770890072
4202,utm50n_500m_x1066_y-8487,1066,-8487,533249.999999998952,4243750.000000000000,117.380482489070,38.341276979696
4203,utm50n_500m_x1066_y-8488,1066,-8488,533249.999999999418,4244250.000000000000,117.380506061475,38.345783065836
4204,utm50n_500m_x1066_y-8489,1066,-8489,533250.000000000466,4244750.000000000000,117.380529639145,38.350289148492
4205,utm50n_500m_x1066_y-8490,1066,-8490,533250.000000000000,4245250.000000000000,117.380553222082,38.354795227663
4206,utm50n_500m_x1066_y-8491,1066,-8491,533250.000000001048,4245749.999999999069,117.380576810286,38.359301303350
4207,utm50n_500m_x1066_y-8492,1066,-8492,533249.999999999302,4246250.000000000000,117.380600403759,38.363807375552
4208,utm50n_500m_x1066_y-8493,1066,-8493,533249.999999999651,4246750.000000000000,117.380624002502,38.368313444270
4209,utm50n_500m_x1066_y-8494,1066,-8494,533250.000000000233,4247250.000000000000,117.380647606516,38.372819509502
4210,utm50n_500m_x1066_y-8495,1066,-8495,533250.000000001164,4247750.000000000000,117.380671215803,38.377325571250
4211,utm50n_500m_x1066_y-8496,1066,-8496,533250.000000000582,4248250.000000000000,117.380694830364,38.381831629512
4212,utm50n_500m_x1066_y-8497,1066,-8497,533250.000000000931,4248749.999999999069,117.380718450201,38.386337684289
4213,utm50n_500m_x1066_y-8498,1066,-8498,533250.000000000000,4249250.000000000000,117.380742075313,38.390843735581
4214,utm50n_500m_x1066_y-8499,1066,-8499,533250.000000000233,4249750.000000000000,117.380765705704,38.395349783387
4215,utm50n_500m_x1066_y-8500,1066,-8500,533249.999999999418,4250249.999999999069,117.380789341373,38.399855827708
4216,utm50n_500m_x1066_y-8501,1066,-8501,533249.999999999767,4250750.000000000000,117.380812982323,38.404361868542
4217,utm50n_500m_x1066_y-8502,1066,-8502,533249.999999999185,4251249.999999999069,117.380836628555,38.408867905891
4218,utm50n_500m_x1066_y-8503,1066,-8503,533249.999999999767,4251750.000000000000,117.380860280069,38.413373939754
4219,utm50n_500m_x1066_y-8504,1066,-8504,533249.999999999185,4252249.999999999069,117.380883936867,38.417879970131
4220,utm50n_500m_x1066_y-8505,1066,-8505,533249.999999999534,4252750.000000000000,117.380907598951,38.422385997021
4221,utm50n_500m_x1066_y-8506,1066,-8506,533250.000000000582,4253250.000000000000,117.380931266321,38.426892020425
4222,utm50n_500m_x1066_y-8507,1066,-8507,533250.000000000000,4253750.000000000931,117.380954938979,38.431398040342
4223,utm50n_500m_x1066_y-8508,1066,-8508,533249.999999999767,4254250.000000000000,117.380978616927,38.435904056773
4224,utm50n_500m_x1066_y-8509,1066,-8509,533249.999999999534,4254750.000000000000,117.381002300165,38.440410069716
4225,utm50n_500m_x1066_y-8510,1066,-8510,533250.000000001164,4255249.999999999069,117.381025988695,38.444916079173
4226,utm50n_500m_x1066_y-8511,1066,-8511,533249.999999999884,4255749.999999999069,117.381049682518,38.449422085143
4227,utm50n_500m_x1066_y-8512,1066,-8512,533249.999999999651,4256250.000000000000,117.381073381635,38.453928087626
4228,utm50n_500m_x1066_y-8513,1066,-8513,533250.000000000116,4256750.000000000000,117.381097086047,38.458434086621
4229,utm50n_500m_x1066_y-8514,1066,-8514,533250.000000000698,4257249.999999999069,117.381120795757,38.462940082129
4230,utm50n_500m_x1066_y-8515,1066,-8515,533250.000000000931,4257750.000000000931,117.381144510765,38.467446074149
4231,utm50n_500m_x1066_y-8516,1066,-8516,533250.000000000233,4258250.000000000000,117.381168231072,38.471952062681
4232,utm50n_500m_x1066_y-8517,1066,-8517,533250.000000000233,4258750.000000000931,117.381191956680,38.476458047726
4233,utm50n_500m_x1066_y-8518,1066,-8518,533250.000000000116,4259249.999999999069,117.381215687589,38.480964029283
4234,utm50n_500m_x1066_y-8519,1066,-8519,533249.999999999418,4259750.000000000000,117.381239423803,38.485470007351
4235,utm50n_500m_x1066_y-8520,1066,-8520,533249.999999999418,4260250.000000000000,117.381263165320,38.489975981932
4236,utm50n_500m_x1066_y-8521,1066,-8521,533249.999999999418,4260750.000000000931,117.381286912144,38.494481953024
4237,utm50n_500m_x1066_y-8522,1066,-8522,533250.000000000931,4261250.000000000931,117.381310664274,38.498987920628
4238,utm50n_500m_x1066_y-8523,1066,-8523,533250.000000000698,4261750.000000000931,117.381334421713,38.503493884743
4239,utm50n_500m_x1066_y-8524,1066,-8524,533250.000000000116,4262250.000000000000,117.381358184462,38.507999845369
4240,utm50n_500m_x1066_y-8525,1066,-8525,533250.000000000466,4262750.000000000000,117.381381952521,38.512505802507
4241,utm50n_500m_x1066_y-8526,1066,-8526,533250.000000000698,4263249.999999999069,117.381405725893,38.517011756155
4242,utm50n_500m_x1066_y-8527,1066,-8527,533250.000000000000,4263750.000000000000,117.381429504579,38.521517706315
4243,utm50n_500m_x1066_y-8528,1066,-8528,533249.999999999302,4264250.000000000000,117.381453288579,38.526023652985
4244,utm50n_500m_x1066_y-8529,1066,-8529,533249.999999999884,4264750.000000000000,117.381477077895,38.530529596166
4245,utm50n_500m_x1066_y-8530,1066,-8530,533250.000000000466,4265250.000000000931,117.381500872529,38.535035535857
4246,utm50n_500m_x1066_y-8531,1066,-8531,533250.000000000000,4265750.000000000000,117.381524672481,38.539541472059
4247,utm50n_500m_x1066_y-8532,1066,-8532,533249.999999999418,4266250.000000000000,117.381548477753,38.544047404771
4248,utm50n_500m_x1066_y-8533,1066,-8533,533249.999999999651,4266750.000000000000,117.381572288347,38.548553333993
4249,utm50n_500m_x1066_y-8534,1066,-8534,533249.999999999418,4267249.999999999069,117.381596104263,38.553059259725
4250,utm50n_500m_x1066_y-8535,1066,-8535,533249.999999999534,4267749.999999999069,117.381619925502,38.557565181968
4251,utm50n_500m_x1066_y-8536,1066,-8536,533250.000000000931,4268250.000000000000,117.381643752067,38.562071100720
4252,utm50n_500m_x1066_y-8537,1066,-8537,533250.000000000000,4268750.000000000000,117.381667583959,38.566577015981
4253,utm50n_500m_x1067_y-8454,1067,-8454,533750.000000000116,4227250.000000000931,117.385417314645,38.192555579510
4254,utm50n_500m_x1067_y-8455,1067,-8455,533750.000000000582,4227750.000000000931,117.385441065853,38.197061777565
4255,utm50n_500m_x1067_y-8456,1067,-8456,533750.000000000000,4228250.000000000000,117.385464822362,38.201567972140
4256,utm50n_500m_x1067_y-8461,1067,-8461,533749.999999999185,4230750.000000000931,117.385583684486,38.224098892806
4257,utm50n_500m_x1067_y-8462,1067,-8462,533750.000000000116,4231250.000000000931,117.385607472835,38.228605066496
4258,utm50n_500m_x1067_y-8463,1067,-8463,533750.000000000000,4231750.000000000000,117.385631266494,38.233111236705
4259,utm50n_500m_x1067_y-8464,1067,-8464,533750.000000001048,4232250.000000000000,117.385655065466,38.237617403433
4260,utm50n_500m_x1067_y-8465,1067,-8465,533750.000000000698,4232750.000000000000,117.385678869751,38.242123566679
4261,utm50n_500m_x1067_y-8466,1067,-8466,533750.000000001048,4233250.000000000000,117.385702679352,38.246629726444
4262,utm50n_500m_x1067_y-8467,1067,-8467,533749.999999999534,4233750.000000000000,117.385726494268,38.251135882727
4263,utm50n_500m_x1067_y-8468,1067,-8468,533750.000000000466,4234250.000000000000,117.385750314501,38.255642035528
4264,utm50n_500m_x1067_y-8469,1067,-8469,533750.000000001048,4234750.000000000000,117.385774140053,38.260148184847
4265,utm50n_500m_x1067_y-8470,1067,-8470,533750.000000001048,4235249.999999999069,117.385797970925,38.264654330684
4266,utm50n_500m_x1067_y-8471,1067,-8471,533750.000000000000,4235750.000000000000,117.385821807119,38.269160473038
