coord_point_id,grid_x,grid_y,easting_m,northing_m,longitude,latitude,worldcover_tree_fraction,worldcover_shrubland_fraction,worldcover_grassland_fraction,worldcover_cropland_fraction,worldcover_built_fraction,worldcover_bare_fraction,worldcover_snow_ice_fraction,worldcover_water_fraction,worldcover_wetland_fraction,worldcover_mangrove_fraction,worldcover_moss_lichen_fraction,worldcover_support_fraction,worldcover_dominant_class,worldcover_dominant_fraction,point_class
utm50n_500m_x1058_y-8498,1058,-8498,529249.9999999999,4249250.000000001,117.3349392912094,38.39098355512643,0.0,0.0,0.3749037721324095,0.0,0.6250962278675903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,0.6250962278675903,built
utm50n_500m_x1058_y-8499,1058,-8499,529250.0000000009,4249750.0,117.33496007903258,38.39548962538119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8500,1058,-8500,529249.9999999997,4250250.0,117.33498087149977,38.39999569215303,0.0,0.0,0.0030816640986132,0.9969183359013868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.9969183359013868,cropland
utm50n_500m_x1058_y-8501,1058,-8501,529250.0000000006,4250750.000000001,117.33500166861212,38.40450175544184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8502,1058,-8502,529249.9999999994,4251250.000000001,117.33502247037067,38.40900781524746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8503,1058,-8503,529250.0000000003,4251750.0,117.33504327677667,38.41351387156978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1058_y-8504,1058,-8504,529249.9999999992,4252250.0,117.33506408783111,38.41801992440868,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8505,1058,-8505,529250.0,4252750.0,117.3350849035352,38.42252597376403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8506,1058,-8506,529250.0000000007,4253250.0,117.33510572389004,38.4270320196357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,grassland,1.0,other_vegetation
utm50n_500m_x1058_y-8507,1058,-8507,529250.0000000009,4253750.000000001,117.33512654889672,38.43153806202358,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1058_y-8508,1058,-8508,529250.0000000006,4254249.999999999,117.33514737855636,38.43604410092748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8509,1058,-8509,529249.9999999994,4254750.0,117.3351682128701,38.44055013634737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8510,1058,-8510,529249.9999999994,4255250.0,117.33518905183908,38.44505616828305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8511,1058,-8511,529250.0000000002,4255749.999999999,117.33520989546444,38.44956219673441,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8512,1058,-8512,529249.9999999994,4256250.0,117.33523074374722,38.45406822170136,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mixed_or_unresolved,0.5,other_or_unresolved
utm50n_500m_x1058_y-8513,1058,-8513,529250.0000000009,4256750.0,117.33525159668862,38.45857424318372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1058_y-8514,1058,-8514,529250.0,4257250.0,117.33527245428974,38.4630802611814,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8515,1058,-8515,529250.0000000005,4257750.000000001,117.3352933165517,38.467586275694266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8516,1058,-8516,529249.9999999999,4258250.000000001,117.33531418347562,38.47209228672217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8517,1058,-8517,529249.9999999999,4258750.000000001,117.33533505506264,38.476598294265024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8518,1058,-8518,529249.9999999998,4259250.0,117.33535593131388,38.48110429832265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8519,1058,-8519,529249.9999999991,4259750.0,117.33537681223044,38.485610298894976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8520,1058,-8520,529249.9999999995,4260250.0,117.33539769781352,38.490116295981856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1058_y-8521,1058,-8521,529250.0000000002,4260750.000000001,117.3354185880642,38.49462228958316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8522,1058,-8522,529250.0000000006,4261250.000000001,117.33543948298356,38.49912827969878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8523,1058,-8523,529250.0,4261750.0,117.3354603825728,38.50363426632856,0.0,0.0,0.1707692307692307,0.5800000000000001,0.2492307692307692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.5800000000000001,cropland
utm50n_500m_x1058_y-8524,1058,-8524,529249.9999999998,4262250.000000001,117.33548128683304,38.50814024947239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8525,1058,-8525,529249.9999999991,4262750.0,117.33550219576536,38.51264622913014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8526,1058,-8526,529249.9999999995,4263249.999999999,117.33552310937094,38.51715220530169,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8527,1058,-8527,529250.0,4263749.999999999,117.3355440276509,38.52165817798692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8528,1058,-8528,529249.9999999998,4264250.000000001,117.33556495060634,38.52616414718573,0.0,0.0,0.6836027713625865,0.0,0.3163972286374134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,grassland,0.6836027713625865,other_vegetation
utm50n_500m_x1058_y-8529,1058,-8529,529250.0,4264750.0,117.33558587823842,38.53067011289794,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8530,1058,-8530,529249.9999999999,4265250.0,117.33560681054826,38.53517607512344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8531,1058,-8531,529250.0000000003,4265750.0,117.335627747537,38.539682033862135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8532,1058,-8532,529250.0000000007,4266250.0,117.33564868920575,38.544187989113865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8533,1058,-8533,529249.9999999995,4266749.999999999,117.33566963555566,38.54869394087852,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8534,1058,-8534,529250.0000000005,4267250.0,117.33569058658787,38.55319988915599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1058_y-8535,1058,-8535,529249.9999999999,4267750.000000001,117.3357115423035,38.557705833946144,0.0,0.0,0.054531490015361,0.1866359447004608,0.7588325652841784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,0.7588325652841784,built
utm50n_500m_x1058_y-8536,1058,-8536,529250.0000000012,4268250.000000001,117.33573250270368,38.56221177524885,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8447,1059,-8447,529750.0000000012,4223750.0,117.33959259243773,38.16115299270653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8448,1059,-8448,529750.0000000001,4224249.999999999,117.33961349619226,38.16565923778668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8449,1059,-8449,529749.9999999994,4224750.0,117.3396344046127,38.17016547939022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8450,1059,-8450,529749.9999999991,4225249.999999999,117.33965531770016,38.17467171751697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8451,1059,-8451,529749.9999999994,4225750.0,117.33967623545574,38.17917795216686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8452,1059,-8452,529750.0000000005,4226250.0,117.3396971578806,38.1836841833397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8453,1059,-8453,529750.0000000001,4226750.0,117.3397180849758,38.1881904110354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8454,1059,-8454,529750.0000000007,4227250.000000001,117.3397390167425,38.19269663525382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8455,1059,-8455,529750.0,4227750.0,117.3397599531818,38.19720285599479,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8456,1059,-8456,529750.0000000001,4228250.0,117.33978089429483,38.20170907325823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8457,1059,-8457,529749.999999999,4228750.0,117.33980184008269,38.20621528704398,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1059_y-8458,1059,-8458,529750.0000000008,4229250.000000001,117.33982279054656,38.21072149735193,0.0,0.0,0.0061728395061728,0.9938271604938272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.9938271604938272,cropland
utm50n_500m_x1059_y-8459,1059,-8459,529750.000000001,4229750.000000001,117.33984374568747,38.215227704181935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8460,1059,-8460,529749.9999999997,4230249.999999999,117.3398647055066,38.21973390753384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8461,1059,-8461,529750.0000000007,4230750.0,117.33988567000507,38.22424010740757,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1059_y-8462,1059,-8462,529749.9999999997,4231249.999999999,117.33990663918398,38.228746303802936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8463,1059,-8463,529750.0000000007,4231750.0,117.33992761304448,38.23325249671986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8464,1059,-8464,529749.9999999991,4232250.0,117.33994859158766,38.23775868615818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8465,1059,-8465,529750.000000001,4232750.000000001,117.33996957481467,38.24226487211779,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8466,1059,-8466,529749.9999999998,4233250.0,117.33999056272664,38.24677105459851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8467,1059,-8467,529749.9999999991,4233749.999999999,117.34001155532464,38.25127723360025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8468,1059,-8468,529750.0000000008,4234250.0,117.34003255260988,38.25578340912288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8469,1059,-8469,529750.0000000001,4234750.0,117.3400535545834,38.26028958116626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8470,1059,-8470,529750.0000000009,4235250.0,117.3400745612464,38.264795749730254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8471,1059,-8471,529750.0000000003,4235750.0,117.34009557259994,38.26930191481475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8472,1059,-8472,529750.0000000002,4236250.000000001,117.3401165886452,38.273808076419606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8473,1059,-8473,529749.9999999998,4236750.0,117.34013760938323,38.27831423454468,0.0,0.0,0.204791344667697,0.795208655332303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.795208655332303,cropland
utm50n_500m_x1059_y-8474,1059,-8474,529750.0000000007,4237250.000000001,117.34015863481528,38.282820389189865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8475,1059,-8475,529750.0,4237750.0,117.34017966494235,38.28732654035503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8476,1059,-8476,529749.9999999993,4238250.000000001,117.34020069976565,38.29183268804002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8477,1059,-8477,529749.9999999999,4238750.0,117.34022173928628,38.296338832244736,0.4865073245952196,0.0,0.094834232845027,0.4186584425597533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,tree,0.4865073245952196,other_vegetation
utm50n_500m_x1059_y-8478,1059,-8478,529750.000000001,4239250.0,117.3402427835054,38.300844972969024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8479,1059,-8479,529749.9999999998,4239750.0,117.34026383242406,38.305351110212776,0.0,0.0586872586872586,0.2849420849420849,0.5637065637065638,0.0926640926640926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.5637065637065638,cropland
utm50n_500m_x1059_y-8480,1059,-8480,529749.9999999997,4240250.0,117.34028488604346,38.30985724397585,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8481,1059,-8481,529749.9999999998,4240750.000000001,117.34030594436472,38.31436337425813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8482,1059,-8482,529749.9999999991,4241250.0,117.34032700738894,38.31886950105946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8483,1059,-8483,529749.999999999,4241750.0,117.34034807511728,38.32337562437973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8484,1059,-8484,529750.0000000007,4242249.999999999,117.34036914755087,38.32788174421881,0.0,0.0,0.4372594303310239,0.5627405696689762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.5627405696689762,cropland
utm50n_500m_x1059_y-8485,1059,-8485,529750.0000000008,4242750.0,117.34039022469084,38.33238786057659,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1059_y-8486,1059,-8486,529750.0000000006,4243250.000000001,117.3404113065383,38.3368939734529,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1059_y-8487,1059,-8487,529750.0000000012,4243750.0,117.3404323930944,38.34140008284764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1059_y-8488,1059,-8488,529749.9999999991,4244250.0,117.34045348436024,38.34590618876068,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8489,1059,-8489,529749.9999999999,4244749.999999999,117.34047458033704,38.35041229119186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8490,1059,-8490,529750.0000000001,4245250.0,117.34049568102584,38.35491839014111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1059_y-8491,1059,-8491,529750.0000000007,4245750.0,117.34051678642784,38.359424485608265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1059_y-8492,1059,-8492,529750.0000000005,4246250.000000001,117.3405378965441,38.36393057759321,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1059_y-8493,1059,-8493,529750.0000000001,4246750.000000001,117.34055901137584,38.36843666609578,0.0,0.0,0.0,0.0,0.9545804464973056,0.0454195535026943,0.0,0.0,0.0,0.0,0.0,1.0,built,0.9545804464973056,built
utm50n_500m_x1059_y-8494,1059,-8494,529750.0000000007,4247250.000000001,117.34058013092412,38.37294275111589,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1059_y-8495,1059,-8495,529750.0000000007,4247750.000000001,117.34060125519014,38.37744883265339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1059_y-8496,1059,-8496,529750.0000000009,4248250.0,117.340622384175,38.38195491070816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1059_y-8497,1059,-8497,529750.0,4248750.0,117.34064351787984,38.38646098528007,0.0,0.0,0.1325115562403698,0.0,0.672573189522342,0.1949152542372881,0.0,0.0,0.0,0.0,0.0,1.0,built,0.672573189522342,built
utm50n_500m_x1059_y-8498,1059,-8498,529750.0000000007,4249249.999999999,117.3406646563058,38.390967056368986,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1059_y-8499,1059,-8499,529749.9999999994,4249750.0,117.34068579945398,38.39547312397481,0.0,0.0,0.4484615384615384,0.0,0.5515384615384615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,0.5515384615384615,built
utm50n_500m_x1059_y-8500,1059,-8500,529750.0000000012,4250250.0,117.3407069473256,38.39997918809739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1059_y-8501,1059,-8501,529749.9999999999,4250750.0,117.34072809992172,38.4044852487366,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8502,1059,-8502,529750.0000000006,4251249.999999999,117.34074925724356,38.4089913058923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8503,1059,-8503,529749.9999999993,4251750.000000001,117.34077041929216,38.4134973595644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8504,1059,-8504,529750.0000000012,4252249.999999999,117.34079158606876,38.41800340975272,0.0,0.0,0.1617873651771957,0.8382126348228044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.8382126348228044,cropland
utm50n_500m_x1059_y-8505,1059,-8505,529749.9999999998,4252750.000000001,117.3408127575744,38.4225094564572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8506,1059,-8506,529750.0000000001,4253250.0,117.34083393381027,38.42701549967765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8507,1059,-8507,529750.0000000003,4253750.0,117.34085511477754,38.43152153941397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8508,1059,-8508,529750.0000000008,4254249.999999999,117.34087630047732,38.43602757566601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8509,1059,-8509,529749.9999999997,4254750.000000001,117.34089749091072,38.44053360843372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8510,1059,-8510,529749.9999999992,4255250.0,117.34091868607892,38.44503963771688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8511,1059,-8511,529749.9999999999,4255749.999999999,117.34093988598308,38.4495456635154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8512,1059,-8512,529749.9999999997,4256250.0,117.34096109062428,38.45405168582918,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bare,1.0,bare
utm50n_500m_x1059_y-8513,1059,-8513,529750.0000000009,4256750.0,117.34098230000376,38.45855770465805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bare,1.0,bare
utm50n_500m_x1059_y-8514,1059,-8514,529749.9999999993,4257250.0,117.34100351412256,38.46306372000191,0.0,0.0,0.0084550345887778,0.0,0.0,0.9915449654112222,0.0,0.0,0.0,0.0,0.0,1.0,bare,0.9915449654112222,bare
utm50n_500m_x1059_y-8515,1059,-8515,529749.9999999994,4257750.000000001,117.34102473298186,38.46756973186064,0.0,0.0,0.6876923076923077,0.0,0.0,0.0,0.0,0.3123076923076923,0.0,0.0,0.0,1.0,grassland,0.6876923076923077,other_vegetation
utm50n_500m_x1059_y-8516,1059,-8516,529749.9999999992,4258250.0,117.34104595658285,38.47207574023406,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8517,1059,-8517,529750.0000000006,4258750.000000001,117.34106718492662,38.47658174512213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8518,1059,-8518,529749.9999999995,4259250.0,117.34108841801432,38.48108774652464,0.0,0.0,0.948501152959262,0.0,0.0,0.0,0.0,0.0514988470407378,0.0,0.0,0.0,1.0,grassland,0.948501152959262,other_vegetation
utm50n_500m_x1059_y-8519,1059,-8519,529750.0000000001,4259750.0,117.3411096558471,38.48559374444152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8520,1059,-8520,529750.0000000002,4260250.0,117.34113089842612,38.49009973887263,0.0,0.0,0.0,0.738662567255957,0.2613374327440431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.738662567255957,cropland
utm50n_500m_x1059_y-8521,1059,-8521,529749.9999999997,4260750.0,117.34115214575252,38.49460572981784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8522,1059,-8522,529750.0000000005,4261250.0,117.34117339782748,38.49911171727702,0.0,0.0,0.1076923076923077,0.0061538461538461,0.8861538461538462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,0.8861538461538462,built
utm50n_500m_x1059_y-8523,1059,-8523,529750.0000000005,4261750.000000001,117.34119465465209,38.50361770125006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8524,1059,-8524,529749.9999999991,4262249.999999999,117.3412159162275,38.50812368173679,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1059_y-8525,1059,-8525,529750.0000000008,4262750.0,117.34123718255492,38.51262965873716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
